time,reg0,reg1,reg2,reg3
1171.6,0,0,0,0
1171.7,0,0,0,0
1171.8,0,0,0,0
1171.9,0,0,0,0
1172.0,0,0,0,0
1172.1,0,0,0,0
1172.2,0,0,0,0
1172.3,0,0,0,0
1172.4,0,0,0,0
1172.5,0,0,0,0
1172.6,0,0,0,0
1172.7,0,0,0,0
1172.8,0,0,0,0
1172.9,0,0,0,0
1173.0,0,0,0,0
1173.1,0,0,0,0
1173.2,0,0,0,0
1173.3,0,0,0,0
1173.4,0,0,0,0
1173.5,0,0,0,0
1173.6,0,0,0,0
1173.7,0,0,0,0
1173.8,0,0,0,0
1173.9,0,0,0,0
1174.0,0,0,0,0
1174.1,0,0,0,0
1174.2,0,0,0,0
1174.3,0,0,0,0
1174.4,0,0,0,0
1174.5,0,0,0,0
1174.6,0,0,0,0
1174.7,0,0,0,0
1174.8,0,0,0,0
1174.9,0,0,0,0
1175.0,0,0,0,0
1175.1,0,0,0,0
1175.2,0,0,0,0
1175.3,0,0,0,0
1175.4,0,0,0,0
1175.5,0,0,0,0
1175.6,0,0,0,0
1175.7,0,0,0,0
1175.8,0,0,0,0
1175.9,0,0,0,0
1176.0,0,0,0,0
1176.1,0,0,0,0
1176.2,0,0,0,0
1176.3,0,0,0,0
1176.4,0,0,0,0
1176.5,0,0,0,0
1176.6,0,0,0,0
1176.7,0,0,0,0
1176.8,0,0,0,0
1176.9,0,0,0,0
1177.0,0,0,0,0
1177.1,0,0,0,0
1177.2,0,0,0,0
1177.3,0,0,0,0
1177.4,0,0,0,0
1177.5,0,0,0,0
1177.6,0,0,0,0
1177.7,0,0,0,0
1177.8,0,0,0,0
1177.9,0,0,0,0
1178.0,0,0,0,0
1178.1,0,0,0,0
1178.2,0,0,0,0
1178.3,0,0,0,0
1178.4,0,0,0,0
1178.5,0,0,0,0
1178.6,0,0,0,0
1178.7,0,0,0,0
1178.8,0,0,0,0
1178.9,0,0,0,0
1179.0,0,0,0,0
1179.1,0,0,0,0
1179.2,0,0,0,0
1179.3,0,0,0,0
1179.4,0,0,0,0
1179.5,0,0,0,0
1179.6,0,0,0,0
1179.7,0,0,0,0
1179.8,0,0,0,0
1179.9,0,0,0,0
1180.0,0,0,0,0
1180.1,0,0,0,0
1180.2,0,0,0,0
1180.3,0,0,0,0
1180.4,0,0,0,0
1180.5,0,0,0,0
1180.6,0,0,0,0
1180.7,0,0,0,0
1180.8,0,0,0,0
1180.9,0,0,0,0
1181.0,0,0,0,0
1181.1,0,0,0,0
1181.2,0,0,0,0
1181.3,0,0,0,0
1181.4,0,0,0,0
1181.5,0,0,0,0
1181.6,0,0,0,0
1181.7,0,0,0,0
1181.8,0,0,0,0
1181.9,0,0,0,0
1182.0,0,0,0,0
1182.1,0,0,0,0
1182.2,0,0,0,0
1182.3,0,0,0,0
1182.4,0,0,0,0
1182.5,0,0,0,0
1182.6,0,0,0,0
1182.7,0,0,0,0
1182.8,0,0,0,0
1182.9,0,0,0,0
1183.0,0,0,0,0
1183.1,0,0,0,0
1183.2,0,0,0,0
1183.3,0,0,0,0
1183.4,0,0,0,0
1183.5,0,0,0,0
1183.6,0,0,0,0
1183.7,0,0,0,0
1183.8,0,0,0,0
1183.9,0,0,0,0
1184.0,0,0,0,0
1184.1,0,0,0,0
1184.2,0,0,0,0
1184.3,0,0,0,0
1184.4,0,0,0,0
1184.5,0,0,0,0
1184.6,0,0,0,0
1184.7,0,0,0,0
1184.8,0,0,0,0
1184.9,0,0,0,0
1185.0,0,0,0,0
1185.1,0,0,0,0
1185.2,0,0,0,0
1185.3,0,0,0,0
1185.4,0,0,0,0
1185.5,0,0,0,0
1185.6,0,0,0,0
1185.7,0,0,0,0
1185.8,0,0,0,0
1185.9,0,0,0,0
1186.0,0,0,0,0
1186.1,0,0,0,0
1186.2,0,0,0,0
1186.3,0,0,0,0
1186.4,0,0,0,0
1186.5,0,0,0,0
1186.6,0,0,0,0
1186.7,0,0,0,0
1186.8,0,0,0,0
1186.9,0,0,0,0
1187.0,0,0,0,0
1187.1,0,0,0,0
1187.2,0,0,0,0
1187.3,0,0,0,0
1187.4,0,0,0,0
1187.5,0,0,0,0
1187.6,0,0,0,0
1187.7,0,0,0,0
1187.8,0,0,0,0
1187.9,0,0,0,0
1188.0,0,0,0,0
1188.1,0,0,0,0
1188.2,0,0,0,0
1188.3,0,0,0,0
1188.4,0,0,0,0
1188.5,0,0,0,0
1188.6,0,0,0,0
1188.7,0,0,0,0
1188.8,0,0,0,0
1188.9,0,0,0,0
1189.0,0,0,0,0
1189.1,0,0,0,0
1189.2,0,0,0,0
1189.3,0,0,0,0
1189.4,0,0,0,0
1189.5,0,0,0,0
1189.6,0,0,0,0
1189.7,0,0,0,0
1189.8,0,0,0,0
1189.9,0,0,0,0
1190.0,0,0,0,0
1190.1,0,0,0,0
1190.2,0,0,0,0
1190.3,0,0,0,0
1190.4,0,0,0,0
1190.5,0,0,0,0
1190.6,0,0,0,0
1190.7,0,0,0,0
1190.8,0,0,0,0
1190.9,0,0,0,0
1191.0,0,0,0,0
1191.1,0,0,0,0
1191.2,0,0,0,0
1191.3,0,0,0,0
1191.4,0,0,0,0
1191.5,0,0,0,0
1191.6,0,0,0,0
1191.7,0,0,0,0
1191.8,0,0,0,0
1191.9,0,0,0,0
1192.0,0,0,0,0
1192.1,0,0,0,0
1192.2,0,0,0,0
1192.3,0,0,0,0
1192.4,0,0,0,0
1192.5,0,0,0,0
1192.6,0,0,0,0
1192.7,0,0,0,0
1192.8,0,0,0,0
1192.9,0,0,0,0
1193.0,0,0,0,0
1193.1,0,0,0,0
1193.2,0,0,0,0
1193.3,0,0,0,0
1193.4,0,0,0,0
1193.5,0,0,0,0
1193.6,0,0,0,0
1193.7,0,0,0,0
1193.8,0,0,0,0
1193.9,0,0,0,0
1194.0,0,0,0,0
1194.1,0,0,0,0
1194.2,0,0,0,0
1194.3,0,0,0,0
1194.4,0,0,0,0
1194.5,0,0,0,0
1194.6,0,0,0,0
1194.7,0,0,0,0
1194.8,0,0,0,0
1194.9,0,0,0,0
1195.0,0,0,0,0
1195.1,0,0,0,0
1195.2,0,0,0,0
1195.3,0,0,0,0
1195.4,0,0,0,0
1195.5,0,0,0,0
1195.6,0,0,0,0
1195.7,0,0,0,0
1195.8,0,0,0,0
1195.9,0,0,0,0
1196.0,0,0,0,0
1196.1,0,0,0,0
1196.2,0,0,0,0
1196.3,0,0,0,0
1196.4,0,0,0,0
1196.5,0,0,0,0
1196.6,0,0,0,0
1196.7,0,0,0,0
1196.8,0,0,0,0
1196.9,0,0,0,0
1197.0,0,0,0,0
1197.1,0,0,0,0
1197.2,0,0,0,0
1197.3,0,0,0,0
1197.4,0,0,0,0
1197.5,0,0,0,0
1197.6,0,0,0,0
1197.7,0,0,0,0
1197.8,0,0,0,0
1197.9,0,0,0,0
1198.0,0,0,0,0
1198.1,0,0,0,0
1198.2,0,0,0,0
1198.3,0,0,0,0
1198.4,0,0,0,0
1198.5,0,0,0,0
1198.6,0,0,0,0
1198.7,0,0,0,0
1198.8,0,0,0,0
1198.9,0,0,0,0
1199.0,0,0,0,0
1199.1,0,0,0,0
1199.2,0,0,0,0
1199.3,0,0,0,0
1199.4,0,0,0,0
1199.5,0,0,0,0
1199.6,0,0,0,0
1199.7,0,0,0,0
1199.8,0,0,0,0
1199.9,0,0,0,0
1200.0,0,0,0,0
1200.1,0,0,0,0
1200.2,0,0,0,0
1200.3,0,0,0,0
1200.4,0,0,0,0
1200.5,0,0,0,0
1200.6,0,0,0,0
1200.7,0,0,0,0
1200.8,0,0,0,0
1200.9,0,0,0,0
1201.0,0,0,0,0
1201.1,0,0,0,0
1201.2,0,0,0,0
1201.3,0,0,0,0
1201.4,0,0,0,0
1201.5,0,0,0,0
1201.6,0,0,0,0
1201.7,0,0,0,0
1201.8,0,0,0,0
1201.9,0,0,0,0
1202.0,0,0,0,0
1202.1,0,0,0,0
1202.2,0,0,0,0
1202.3,0,0,0,0
1202.4,0,0,0,0
1202.5,0,0,0,0
1202.6,0,0,0,0
1202.7,0,0,0,0
1202.8,0,0,0,0
1202.9,0,0,0,0
1203.0,0,0,0,0
1203.1,0,0,0,0
1203.2,0,0,0,0
1203.3,0,0,0,0
1203.4,0,0,0,0
1203.5,0,0,0,0
1203.6,0,0,0,0
1203.7,0,0,0,0
1203.8,0,0,0,0
1203.9,0,0,0,0
1204.0,0,0,0,0
1204.1,0,0,0,0
1204.2,0,0,0,0
1204.3,0,0,0,0
1204.4,0,0,0,0
1204.5,0,0,0,0
1204.6,0,0,0,0
1204.7,0,0,0,0
1204.8,0,0,0,0
1204.9,0,0,0,0
1205.0,0,0,0,0
1205.1,0,0,0,0
1205.2,0,0,0,0
1205.3,0,0,0,0
1205.4,0,0,0,0
1205.5,0,0,0,0
1205.6,0,0,0,0
1205.7,0,0,0,0
1205.8,0,0,0,0
1205.9,0,0,0,0
1206.0,0,0,0,0
1206.1,0,0,0,0
1206.2,0,0,0,0
1206.3,0,0,0,0
1206.4,0,0,0,0
1206.5,0,0,0,0
1206.6,0,0,0,0
1206.7,0,0,0,0
1206.8,0,0,0,0
1206.9,0,0,0,0
1207.0,0,0,0,0
1207.1,0,0,0,0
1207.2,0,0,0,0
1207.3,0,0,0,0
1207.4,0,0,0,0
1207.5,0,0,0,0
1207.6,0,0,0,0
1207.7,0,0,0,0
1207.8,0,0,0,0
1207.9,0,0,0,0
1208.0,0,0,0,0
1208.1,0,0,0,0
1208.2,0,0,0,0
1208.3,0,0,0,0
1208.4,0,0,0,0
1208.5,0,0,0,0
1208.6,0,0,0,0
1208.7,0,0,0,0
1208.8,0,0,0,0
1208.9,0,0,0,0
1209.0,0,0,0,0
1209.1,0,0,0,0
1209.2,0,0,0,0
1209.3,0,0,0,0
1209.4,0,0,0,0
1209.5,0,0,0,0
1209.6,0,0,0,0
1209.7,0,0,0,0
1209.8,0,0,0,0
1209.9,0,0,0,0
1210.0,0,0,0,0
1210.1,0,0,0,0
1210.2,0,0,0,0
1210.3,0,0,0,0
1210.4,0,0,0,0
1210.5,0,0,0,0
1210.6,0,0,0,0
1210.7,0,0,0,0
1210.8,0,0,0,0
1210.9,0,0,0,0
1211.0,0,0,0,0
1211.1,0,0,0,0
1211.2,0,0,0,0
1211.3,0,0,0,0
1211.4,0,0,0,0
1211.5,0,0,0,0
1211.6,0,0,0,0
1211.7,0,0,0,0
1211.8,0,0,0,0
1211.9,0,0,0,0
1212.0,0,0,0,0
1212.1,0,0,0,0
1212.2,0,0,0,0
1212.3,0,0,0,0
1212.4,0,0,0,0
1212.5,0,0,0,0
1212.6,0,0,0,0
1212.7,0,0,0,0
1212.8,0,0,0,0
1212.9,0,0,0,0
1213.0,0,0,0,0
1213.1,0,0,0,0
1213.2,0,0,0,0
1213.3,0,0,0,0
1213.4,0,0,0,0
1213.5,0,0,0,0
1213.6,0,0,0,0
1213.7,0,0,0,0
1213.8,0,0,0,0
1213.9,0,0,0,0
1214.0,0,0,0,0
1214.1,0,0,0,0
1214.2,0,0,0,0
1214.3,0,0,0,0
1214.4,0,0,0,0
1214.5,0,0,0,0
1214.6,0,0,0,0
1214.7,0,0,0,0
1214.8,0,0,0,0
1214.9,0,0,0,0
1215.0,0,0,0,0
1215.1,0,0,0,0
1215.2,0,0,0,0
1215.3,0,0,0,0
1215.4,0,0,0,0
1215.5,0,0,0,0
1215.6,0,0,0,0
1215.7,0,0,0,0
1215.8,0,0,0,0
1215.9,0,0,0,0
1216.0,0,0,0,0
1216.1,0,0,0,0
1216.2,0,0,0,0
1216.3,0,0,0,0
1216.4,0,0,0,0
1216.5,0,0,0,0
1216.6,0,0,0,0
1216.7,0,0,0,0
1216.8,0,0,0,0
1216.9,0,0,0,0
1217.0,0,0,0,0
1217.1,0,0,0,0
1217.2,0,0,0,0
1217.3,0,0,0,0
1217.4,0,0,0,0
1217.5,0,0,0,0
1217.6,0,0,0,0
1217.7,0,0,0,0
1217.8,0,0,0,0
1217.9,0,0,0,0
1218.0,0,0,0,0
1218.1,0,0,0,0
1218.2,0,0,0,0
1218.3,0,0,0,0
1218.4,0,0,0,0
1218.5,0,0,0,0
1218.6,0,0,0,0
1218.7,0,0,0,0
1218.8,0,0,0,0
1218.9,0,0,0,0
1219.0,0,0,0,0
1219.1,0,0,0,0
1219.2,0,0,0,0
1219.3,0,0,0,0
1219.4,0,0,0,0
1219.5,0,0,0,0
1219.6,0,0,0,0
1219.7,0,0,0,0
1219.8,0,0,0,0
1219.9,0,0,0,0
1220.0,0,0,0,0
1220.1,0,0,0,0
1220.2,0,0,0,0
1220.3,0,0,0,0
1220.4,0,0,0,0
1220.5,0,0,0,0
1220.6,0,0,0,0
1220.7,0,0,0,0
1220.8,0,0,0,0
1220.9,0,0,0,0
1221.0,0,0,0,0
1221.1,0,0,0,0
1221.2,0,0,0,0
1221.3,0,0,0,0
1221.4,0,0,0,0
1221.5,0,0,0,0
1221.6,0,0,0,0
1221.7,0,0,0,0
1221.8,0,0,0,0
1221.9,0,0,0,0
1222.0,0,0,0,0
1222.1,0,0,0,0
1222.2,0,0,0,0
1222.3,0,0,0,0
1222.4,0,0,0,0
1222.5,0,0,0,0
1222.6,0,0,0,0
1222.7,0,0,0,0
1222.8,0,0,0,0
1222.9,0,0,0,0
1223.0,0,0,0,0
1223.1,0,0,0,0
1223.2,0,0,0,0
1223.3,0,0,0,0
1223.4,0,0,0,0
1223.5,0,0,0,0
1223.6,0,0,0,0
1223.7,0,0,0,0
1223.8,0,0,0,0
1223.9,0,0,0,0
1224.0,0,0,0,0
1224.1,0,0,0,0
1224.2,0,0,0,0
1224.3,0,0,0,0
1224.4,0,0,0,0
1224.5,0,0,0,0
1224.6,0,0,0,0
1224.7,0,0,0,0
1224.8,0,0,0,0
1224.9,0,0,0,0
1225.0,0,0,0,0
1225.1,0,0,0,0
1225.2,0,0,0,0
1225.3,0,0,0,0
1225.4,0,0,0,0
1225.5,0,0,0,0
1225.6,0,0,0,0
1225.7,0,0,0,0
1225.8,0,0,0,0
1225.9,0,0,0,0
1226.0,0,0,0,0
1226.1,0,0,0,0
1226.2,0,0,0,0
1226.3,0,0,0,0
1226.4,0,0,0,0
1226.5,0,0,0,0
1226.6,0,0,0,0
1226.7,0,0,0,0
1226.8,0,0,0,0
1226.9,0,0,0,0
1227.0,0,0,0,0
1227.1,0,0,0,0
1227.2,0,0,0,0
1227.3,0,0,0,0
1227.4,0,0,0,0
1227.5,0,0,0,0
1227.6,0,0,0,0
1227.7,0,0,0,0
1227.8,0,0,0,0
1227.9,0,0,0,0
1228.0,0,0,0,0
1228.1,0,0,0,0
1228.2,0,0,0,0
1228.3,0,0,0,0
1228.4,0,0,0,0
1228.5,0,0,0,0
1228.6,0,0,0,0
1228.7,0,0,0,0
1228.8,0,0,0,0
1228.9,0,0,0,0
1229.0,0,0,0,0
1229.1,0,0,0,0
1229.2,0,0,0,0
1229.3,0,0,0,0
1229.4,0,0,0,0
1229.5,0,0,0,0
1229.6,0,0,0,0
1229.7,0,0,0,0
1229.8,0,0,0,0
1229.9,0,0,0,0
1230.0,0,0,0,0
1230.1,0,0,0,0
1230.2,0,0,0,0
1230.3,0,0,0,0
1230.4,0,0,0,0
1230.5,0,0,0,0
1230.6,0,0,0,0
1230.7,0,0,0,0
1230.8,0,0,0,0
1230.9,0,0,0,0
1231.0,0,0,0,0
1231.1,0,0,0,0
1231.2,0,0,0,0
1231.3,0,0,0,0
1231.4,0,0,0,0
1231.5,0,0,0,0
1231.6,0,0,0,0
1231.7,0,0,0,0
1231.8,0,0,0,0
1231.9,0,0,0,0
1232.0,0,0,0,0
1232.1,0,0,0,0
1232.2,0,0,0,0
1232.3,0,0,0,0
1232.4,0,0,0,0
1232.5,0,0,0,0
1232.6,0,0,0,0
1232.7,0,0,0,0
1232.8,0,0,0,0
1232.9,0,0,0,0
1233.0,0,0,0,0
1233.1,0,0,0,0
1233.2,0,0,0,0
1233.3,0,0,0,0
1233.4,0,0,0,0
1233.5,0,0,0,0
1233.6,0,0,0,0
1233.7,0,0,0,0
1233.8,0,0,0,0
1233.9,0,0,0,0
1234.0,0,0,0,0
1234.1,0,0,0,0
1234.2,0,0,0,0
1234.3,0,0,0,0
1234.4,0,0,0,0
1234.5,0,0,0,0
1234.6,0,0,0,0
1234.7,0,0,0,0
1234.8,0,0,0,0
1234.9,0,0,0,0
1235.0,0,0,0,0
1235.1,0,0,0,0
1235.2,0,0,0,0
1235.3,0,0,0,0
1235.4,0,0,0,0
1235.5,0,0,0,0
1235.6,0,0,0,0
1235.7,0,0,0,0
1235.8,0,0,0,0
1235.9,0,0,0,0
1236.0,0,0,0,0
1236.1,0,0,0,0
1236.2,0,0,0,0
1236.3,0,0,0,0
1236.4,0,0,0,0
1236.5,0,0,0,0
1236.6,0,0,0,0
1236.7,0,0,0,0
1236.8,0,0,0,0
1236.9,0,0,0,0
1237.0,0,0,0,0
1237.1,0,0,0,0
1237.2,0,0,0,0
1237.3,0,0,0,0
1237.4,0,0,0,0
1237.5,0,0,0,0
1237.6,0,0,0,0
1237.7,0,0,0,0
1237.8,0,0,0,0
1237.9,0,0,0,0
1238.0,0,0,0,0
1238.1,0,0,0,0
1238.2,0,0,0,0
1238.3,0,0,0,0
1238.4,0,0,0,0
1238.5,0,0,0,0
1238.6,0,0,0,0
1238.7,0,0,0,0
1238.8,0,0,0,0
1238.9,0,0,0,0
1239.0,0,0,0,0
1239.1,0,0,0,0
1239.2,0,0,0,0
1239.3,0,0,0,0
1239.4,0,0,0,0
1239.5,0,0,0,0
1239.6,0,0,0,0
1239.7,0,0,0,0
1239.8,0,0,0,0
1239.9,0,0,0,0
1240.0,0,0,0,0
1240.1,0,0,0,0
1240.2,0,0,0,0
1240.3,0,0,0,0
1240.4,0,0,0,0
1240.5,0,0,0,0
1240.6,0,0,0,0
1240.7,0,0,0,0
1240.8,0,0,0,0
1240.9,0,0,0,0
1241.0,0,0,0,0
1241.1,0,0,0,0
1241.2,0,0,0,0
1241.3,0,0,0,0
1241.4,0,0,0,0
1241.5,0,0,0,0
1241.6,0,0,0,0
1241.7,0,0,0,0
1241.8,0,0,0,0
1241.9,0,0,0,0
1242.0,0,0,0,0
1242.1,0,0,0,0
1242.2,0,0,0,0
1242.3,0,0,0,0
1242.4,0,0,0,0
1242.5,0,0,0,0
1242.6,0,0,0,0
1242.7,0,0,0,0
1242.8,0,0,0,0
1242.9,0,0,0,0
1243.0,0,0,0,0
1243.1,0,0,0,0
1243.2,0,0,0,0
1243.3,0,0,0,0
1243.4,0,0,0,0
1243.5,0,0,0,0
1243.6,0,0,0,0
1243.7,0,0,0,0
1243.8,0,0,0,0
1243.9,0,0,0,0
1244.0,0,0,0,0
1244.1,0,0,0,0
1244.2,0,0,0,0
1244.3,0,0,0,0
1244.4,0,0,0,0
1244.5,0,0,0,0
1244.6,0,0,0,0
1244.7,0,0,0,0
1244.8,0,0,0,0
1244.9,0,0,0,0
1245.0,0,0,0,0
1245.1,0,0,0,0
1245.2,0,0,0,0
1245.3,0,0,0,0
1245.4,0,0,0,0
1245.5,0,0,0,0
1245.6,0,0,0,0
1245.7,0,0,0,0
1245.8,0,0,0,0
1245.9,0,0,0,0
1246.0,0,0,0,0
1246.1,0,0,0,0
1246.2,0,0,0,0
1246.3,0,0,0,0
1246.4,0,0,0,0
1246.5,0,0,0,0
1246.6,0,0,0,0
1246.7,0,0,0,0
1246.8,0,0,0,0
1246.9,0,0,0,0
1247.0,0,0,0,0
1247.1,0,0,0,0
1247.2,0,0,0,0
1247.3,0,0,0,0
1247.4,0,0,0,0
1247.5,0,0,0,0
1247.6,0,0,0,0
1247.7,0,0,0,0
1247.8,0,0,0,0
1247.9,0,0,0,0
1248.0,0,0,0,0
1248.1,0,0,0,0
1248.2,0,0,0,0
1248.3,0,0,0,0
1248.4,0,0,0,0
1248.5,0,0,0,0
1248.6,0,0,0,0
1248.7,0,0,0,0
1248.8,0,0,0,0
1248.9,0,0,0,0
1249.0,0,0,0,0
1249.1,0,0,0,0
1249.2,0,0,0,0
1249.3,0,0,0,0
1249.4,0,0,0,0
1249.5,0,0,0,0
1249.6,0,0,0,0
1249.7,0,0,0,0
1249.8,0,0,0,0
1249.9,0,0,0,0
1250.0,0,0,0,0
1250.1,0,0,0,0
1250.2,0,0,0,0
1250.3,0,0,0,0
1250.4,0,0,0,0
1250.5,0,0,0,0
1250.6,0,0,0,0
1250.7,0,0,0,0
1250.8,0,0,0,0
1250.9,0,0,0,0
1251.0,0,0,0,0
1251.1,0,0,0,0
1251.2,0,0,0,0
1251.3,0,0,0,0
1251.4,0,0,0,0
1251.5,0,0,0,0
1251.6,0,0,0,0
1251.7,0,0,0,0
1251.8,0,0,0,0
1251.9,0,0,0,0
1252.0,0,0,0,0
1252.1,0,0,0,0
1252.2,0,0,0,0
1252.3,0,0,0,0
1252.4,0,0,0,0
1252.5,0,0,0,0
1252.6,0,0,0,0
1252.7,0,0,0,0
1252.8,0,0,0,0
1252.9,0,0,0,0
1253.0,0,0,0,0
1253.1,0,0,0,0
1253.2,0,0,0,0
1253.3,0,0,0,0
1253.4,0,0,0,0
1253.5,0,0,0,0
1253.6,0,0,0,0
1253.7,0,0,0,0
1253.8,0,0,0,0
1253.9,0,0,0,0
1254.0,0,0,0,0
1254.1,0,0,0,0
1254.2,0,0,0,0
1254.3,0,0,0,0
1254.4,0,0,0,0
1254.5,0,0,0,0
1254.6,0,0,0,0
1254.7,0,0,0,0
1254.8,0,0,0,0
1254.9,0,0,0,0
1255.0,0,0,0,0
1255.1,0,0,0,0
1255.2,0,0,0,0
1255.3,0,0,0,0
1255.4,0,0,0,0
1255.5,0,0,0,0
1255.6,0,0,0,0
1255.7,0,0,0,0
1255.8,0,0,0,0
1255.9,0,0,0,0
1256.0,0,0,0,0
1256.1,0,0,0,0
1256.2,0,0,0,0
1256.3,0,0,0,0
1256.4,0,0,0,0
1256.5,0,0,0,0
1256.6,0,0,0,0
1256.7,0,0,0,0
1256.8,0,0,0,0
1256.9,0,0,0,0
1257.0,0,0,0,0
1257.1,0,0,0,0
1257.2,0,0,0,0
1257.3,0,0,0,0
1257.4,0,0,0,0
1257.5,0,0,0,0
1257.6,0,0,0,0
1257.7,0,0,0,0
1257.8,0,0,0,0
1257.9,0,0,0,0
1258.0,0,0,0,0
1258.1,0,0,0,0
1258.2,0,0,0,0
1258.3,0,0,0,0
1258.4,0,0,0,0
1258.5,0,0,0,0
1258.6,0,0,0,0
1258.7,0,0,0,0
1258.8,0,0,0,0
1258.9,0,0,0,0
1259.0,0,0,0,0
1259.1,0,0,0,0
1259.2,0,0,0,0
1259.3,0,0,0,0
1259.4,0,0,0,0
1259.5,0,0,0,0
1259.6,0,0,0,0
1259.7,0,0,0,0
1259.8,0,0,0,0
1259.9,0,0,0,0
1260.0,0,0,0,0
1260.1,0,0,0,0
1260.2,0,0,0,0
1260.3,0,0,0,0
1260.4,0,0,0,0
1260.5,0,0,0,0
1260.6,0,0,0,0
1260.7,0,0,0,0
1260.8,0,0,0,0
1260.9,0,0,0,0
1261.0,0,0,0,0
1261.1,0,0,0,0
1261.2,0,0,0,0
1261.3,0,0,0,0
1261.4,0,0,0,0
1261.5,0,0,0,0
1261.6,0,0,0,0
1261.7,0,0,0,0
1261.8,0,0,0,0
1261.9,0,0,0,0
1262.0,0,0,0,0
1262.1,0,0,0,0
1262.2,0,0,0,0
1262.3,0,0,0,0
1262.4,0,0,0,0
1262.5,0,0,0,0
1262.6,0,0,0,0
1262.7,0,0,0,0
1262.8,0,0,0,0
1262.9,0,0,0,0
1263.0,0,0,0,0
1263.1,0,0,0,0
1263.2,0,0,0,0
1263.3,0,0,0,0
1263.4,0,0,0,0
1263.5,0,0,0,0
1263.6,0,0,0,0
1263.7,0,0,0,0
1263.8,0,0,0,0
1263.9,0,0,0,0
1264.0,0,0,0,0
1264.1,0,0,0,0
1264.2,0,0,0,0
1264.3,0,0,0,0
1264.4,0,0,0,0
1264.5,0,0,0,0
1264.6,0,0,0,0
1264.7,0,0,0,0
1264.8,0,0,0,0
1264.9,0,0,0,0
1265.0,0,0,0,0
1265.1,0,0,0,0
1265.2,0,0,0,0
1265.3,0,0,0,0
1265.4,0,0,0,0
1265.5,0,0,0,0
1265.6,0,0,0,0
1265.7,0,0,0,0
1265.8,0,0,0,0
1265.9,0,0,0,0
1266.0,0,0,0,0
1266.1,0,0,0,0
1266.2,0,0,0,0
1266.3,0,0,0,0
1266.4,0,0,0,0
1266.5,0,0,0,0
1266.6,0,0,0,0
1266.7,0,0,0,0
1266.8,0,0,0,0
1266.9,0,0,0,0
1267.0,0,0,0,0
1267.1,0,0,0,0
1267.2,0,0,0,0
1267.3,0,0,0,0
1267.4,0,0,0,0
1267.5,0,0,0,0
1267.6,0,0,0,0
1267.7,0,0,0,0
1267.8,0,0,0,0
1267.9,0,0,0,0
1268.0,0,0,0,0
1268.1,0,0,0,0
1268.2,0,0,0,0
1268.3,0,0,0,0
1268.4,0,0,0,0
1268.5,0,0,0,0
1268.6,0,0,0,0
1268.7,0,0,0,0
1268.8,0,0,0,0
1268.9,0,0,0,0
1269.0,0,0,0,0
1269.1,0,0,0,0
1269.2,0,0,0,0
1269.3,0,0,0,0
1269.4,0,0,0,0
1269.5,0,0,0,0
1269.6,0,0,0,0
1269.7,0,0,0,0
1269.8,0,0,0,0
1269.9,0,0,0,0
1270.0,0,0,0,0
1270.1,0,0,0,0
1270.2,0,0,0,0
1270.3,0,0,0,0
1270.4,0,0,0,0
1270.5,0,0,0,0
1270.6,0,0,0,0
1270.7,0,0,0,0
1270.8,0,0,0,0
1270.9,0,0,0,0
1271.0,0,0,0,0
1271.1,0,0,0,0
1271.2,0,0,0,0
1271.3,0,0,0,0
1271.4,0,0,0,0
1271.5,0,0,0,0
1271.6,0,0,0,0
1271.7,0,0,0,0
1271.8,0,0,0,0
1271.9,0,0,0,0
1272.0,0,0,0,0
1272.1,0,0,0,0
1272.2,0,0,0,0
1272.3,0,0,0,0
1272.4,0,0,0,0
1272.5,0,0,0,0
1272.6,0,0,0,0
1272.7,0,0,0,0
1272.8,0,0,0,0
1272.9,0,0,0,0
1273.0,0,0,0,0
1273.1,0,0,0,0
1273.2,0,0,0,0
1273.3,0,0,0,0
1273.4,0,0,0,0
1273.5,0,0,0,0
1273.6,0,0,0,0
1273.7,0,0,0,0
1273.8,0,0,0,0
1273.9,0,0,0,0
1274.0,0,0,0,0
1274.1,0,0,0,0
1274.2,0,0,0,0
1274.3,0,0,0,0
1274.4,0,0,0,0
1274.5,0,0,0,0
1274.6,0,0,0,0
1274.7,0,0,0,0
1274.8,0,0,0,0
1274.9,0,0,0,0
1275.0,0,0,0,0
1275.1,0,0,0,0
1275.2,0,0,0,0
1275.3,0,0,0,0
1275.4,0,0,0,0
1275.5,0,0,0,0
1275.6,0,0,0,0
1275.7,0,0,0,0
1275.8,0,0,0,0
1275.9,0,0,0,0
1276.0,0,0,0,0
1276.1,0,0,0,0
1276.2,0,0,0,0
1276.3,0,0,0,0
1276.4,0,0,0,0
1276.5,0,0,0,0
1276.6,0,0,0,0
1276.7,0,0,0,0
1276.8,0,0,0,0
1276.9,0,0,0,0
1277.0,0,0,0,0
1277.1,0,0,0,0
1277.2,0,0,0,0
1277.3,0,0,0,0
1277.4,0,0,0,0
1277.5,0,0,0,0
1277.6,0,0,0,0
1277.7,0,0,0,0
1277.8,0,0,0,0
1277.9,0,0,0,0
1278.0,0,0,0,0
1278.1,0,0,0,0
1278.2,0,0,0,0
1278.3,0,0,0,0
1278.4,0,0,0,0
1278.5,0,0,0,0
1278.6,0,0,0,0
1278.7,0,0,0,0
1278.8,0,0,0,0
1278.9,0,0,0,0
1279.0,0,0,0,0
